perf_var,perf_var,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,0,0,24.8,6,330,1.4285,3.14285,,21.9,145.8
0,0,0,18.4,8,315,0,3,,29.2,5.04
0,0,0,21.6,16,315,4.2855,0,,58.4,32.58
0,0,0,16.8,,0,0,0,,,0.54
0,0,0,14.4,,0,0,0,,,0.54
0,0,0.2,19.2,,0,1.4285,0,,,10.08
0,0,0,16.8,,0,0,0,,,10.26
0,0,0,16,,0,0,0,,,15.3
,,0,8.8,,0,0,0,,,28.62
,,1,16.8,6,0,7.143,0.7857,,21.9,6.48
0,0,0,12.8,,0,0,0,,,1.26
0,0,0,20.8,6,0,0.7145,0.42855,,21.9,0.18
0,0,0,14.4,,111,0,0,,,17.28
0,0,0,27.2,6,0,0,1.35715,,21.9,12.42
10,10,0,18.4,,0,0.7145,0,,,5.4
0,0,0,25.6,,0,0,0,,,4.5
0,0,0.2,16.8,2,111,1.4285,0,,7.3,111.6
10,10,0.7,20.8,,6,5.7145,1.64285,,,8.28
120,120,0,16.8,,0,2.143,0.7857,,,2.34
,,0,13.6,,0,0,0,,,0.18
0,0,0,34.4,8,0,0,0,,29.2,13.68
0,0,0.8,13.6,,0,5.7145,0,,,12.42
0,0,0,17.6,,108,0,0,,,0.9
0,0,0,8.8,,111,0,0,,,1.08
0,0,0,15.2,4,102,0,0.14285,,14.6,0.9
0,0,0.1,20.8,2,0,0.7145,0,,7.3,23.94
110,110,2,20,,111,29.2855,1.14285,,,29.88
0,0,0,16,6,0,0.7145,0,,21.9,0.36
0,0,0,15.2,8,0,0,0,,29.2,75.6
0,0,0,18.4,6,114,0,0,,21.9,12.24
70,70,0.2,15.2,6,117,9.2855,6.2143,,21.9,11.52
50,50,2.9,15.2,6,105,27.857,0.35715,,21.9,0.54
,,0,16.8,,0,0,0.14285,,,5.04
0,0,0,21.6,,0,0.7145,0,,,0.54
0,0,0.1,28.8,6,0,0.7145,0.64285,,21.9,1.98
0,0,0,11.2,,117,0,6,,,52.74
0,0,0.7,23.2,6,0,5.7145,0,,21.9,38.16
0,0,0,15.2,6,117,0,0,,21.9,0.36
0,0,0,19.2,,0,0,0,,,35.1
0,0,0,21.6,,0,0,0,,,11.34
20,20,0.6,20,6,0,7.857,1,,21.9,61.56
10,10,0,20,,0,0.7145,0,,,5.22
0,0,0.9,11.2,,0,7.857,0.07145,,,2.7
0,0,0,26.4,,114,0,0,,,10.62
0,0,0,16.8,,108,8.5715,1.5,,,3.78
0,0,0,21.6,,120,0,0,,,1.26
0,0,1,20,,267,7.143,0,,,18.18
10,10,0.6,22.4,12,114,5.7145,0,,43.8,3.24
0,0,0,12.8,6,114,0,0.42855,,21.9,4.14
0,0,0,30.4,8,105,0,0.35715,,29.2,3.96
0,0,2.3,26.4,6,318,19.2855,0.85715,,21.9,0.36
0,0,0.9,20.8,6,327,20.7145,0,,21.9,0.36
0,0,0.6,22.4,100,297,4.2855,0,,365,223.02
190,190,5.6,24.8,6,111,56.4285,2.64285,,21.9,1.08
0,0,2,32.8,14,312,14.2855,2.35715,,51.1,46.08
60,60,0.8,19.2,6,321,5.7145,0.2857,0.707157,21.9,6.12
40,40,1.9,17.6,2,342,3.5715,7.42855,0.66,7.3,2.88
190,190,19.4,16,,0,11.4285,1.7857,5.657157,,0.36
40,40,0.2,21.6,,0,7.857,2.57145,0.66,,0.72
20,20,4.3,33.6,20,318,13.5715,0.85715,0.471438,73,13.68
40,40,2.9,23.2,12,0,11.4285,6.64285,0.188562,43.8,0.72
20,20,0.2,216.8,,0,5.7145,0.7143,0.471438,,3.78
120,120,0.9,23.2,2,0,2.857,1.92855,0.141438,7.3,2.7
450,450,9.2,9.6,14,0,102.143,1.64285,2.545719,51.1,40.68
0,0,2.2,28,6,0,0,0,0.141438,21.9,9.18
10,10,0.5,17.6,6,0,0,0.07145,0.141438,21.9,93.42
0,0,0.2,29.6,18,0,0,1.57145,0.094281,65.7,9.72
,,0.6,20,,0,0,0,0.094281,,12.6
,,1,9.6,,0,0,0,0.235719,,30.78
0,0,0.2,9.6,14,0,0,0,0.188562,51.1,0.36
,,3,19.2,8,0,9.2855,0.2143,0.942843,29.2,9.54
0,0,0.6,16.8,,0,0,0,0.047157,,113.4
20,20,0.5,40,,0,0,0,0.518562,,678.42
0,0,1.2,17.6,,0,0,0,0.188562,,4.68
50,50,7.1,26.4,,0,0,0.07145,0.565719,,50.22
170,170,12.4,161.6,12,27,0,0,0.66,43.8,4.5
50,50,4,24.8,8,0,0,0,1.272843,29.2,17.82
80,80,10.3,20,6,0,0,0,0.99,21.9,7.02
30,30,4.6,30.4,24,3,0,8.35715,1.131438,87.6,3.78
10,10,3.6,32.8,6,39,0,1.07145,0.518562,21.9,8.28
50,50,1,10.4,6,0,0,0,0.33,21.9,2.34
30,30,0.3,0.8,,0,0,0,0.047157,,0.18
0,0,0.9,16.8,6,0,0.7145,0,0.754281,21.9,7.2
0,0,0.7,18.4,6,108,5.7145,0,0.282843,21.9,96.12
50,50,1.6,25.6,22,123,1.4285,0,0.33,80.3,51.3
80,80,0,16,6,0,0,0,0.33,21.9,0.18
260,260,0.8,20.8,24,3,0,0.42855,0.424281,87.6,5.76
390,390,0,8.8,,0,2.143,0,0.518562,,3.42
70,70,4.7,12.8,,0,2.143,0,1.037157,,76.5
70,70,0.3,12,6,0,0,0.07145,0.235719,21.9,4.5
10,10,0.1,15.2,6,0,0,0,0.188562,21.9,1.8
120,120,0.1,13.6,6,120,6.4285,0,0.235719,21.9,1.08
150,150,9.3,17.6,8,3,0,0.42855,1.272843,29.2,4.14
100,100,10.5,14.4,70,3,0,3.85715,0.942843,255.5,2.16
20,20,0.9,14.4,10,0,0,0.2143,0.565719,36.5,45.36
170,170,4.7,20,,0,0,0,1.178562,,0.36
,,0.6,4.8,12,0,0,0,0.141438,43.8,0.54
,,0.9,25.6,6,0,3.5715,0,0.612843,21.9,14.22
0,0,0.2,16.8,,0,0,0,0.141438,,3.06
100,100,0.9,21.6,8,0,0,0.07145,0.565719,29.2,3.42
130,130,5.5,21.6,6,0,0,0.2857,0.801438,21.9,15.48
,,0,16,,0,0,0,,,0.18
0,0,0,17.6,8,0,0,0,,29.2,15.12
0,0,0,23.2,,0,0,0,,,17.1
0,0,0,23.2,,321,0,0,,,41.4
0,0,0.3,20.8,,0,2.143,0.07145,,,4.14
0,0,0,35.2,6,0,0,0,,21.9,7.02
40,40,0,23.2,,114,2.857,0,,,1.26
0,0,0,22.4,,102,1.4285,0.2857,,,1.08
0,0,0,40.8,,678,0,0.07145,,,0.18
0,0,0,30.4,,339,0,0,,,0.54
0,0,0,18.4,,0,2.857,0.07145,,,0.36
0,0,0.1,18.4,8,0,0.7145,0,,29.2,3.96
0,0,0,20.8,4,324,0,0.2143,,14.6,7.02
0,0,0,20.8,8,321,0,0.7143,,29.2,53.82
0,0,0,19.2,6,342,2.857,0,,21.9,0.36
0,0,0,22.4,6,696,0.7145,0,,21.9,0.18
0,0,1,16,14,3,7.143,0,,51.1,14.4
0,0,0,17.6,,0,0,0,,,5.76
0,0,0,12,,0,0,0,,,7.92
,,0,24,10,0,0,2.2143,,36.5,6.3
0,0,0,22.4,,0,0,0,,,0.72
0,0,0,20.8,,0,0,0.2143,,,10.8
0,0,0,24,6,0,0,0.5,,21.9,0.18
0,0,0,14.4,,0,0,0,,,0.54
0,0,0,24.8,,114,0.7145,0,,,3.42
0,0,0.2,20,,0,1.4285,0,,,10.98
0,0,0,18.4,2,117,0,0,,7.3,3.42
0,0,0,20,,0,0.7145,0,,,0.36
0,0,0,22.4,,0,0,0,,,5.94
0,0,0,9.6,4,117,0.7145,0,,14.6,0.36
0,0,3,21.6,,117,21.4285,0.42855,,,16.02
0,0,0,16.8,6,120,0.7145,0,,21.9,5.22
0,0,0,16.8,8,120,0,0.2857,,29.2,112.14
10,10,0.5,15.2,,0,2.143,0,,,8.1
,,0,13.6,4,0,0,0,,14.6,0.9
,,0,14.4,10,117,0.7145,0,,36.5,14.22
0,0,0.1,22.4,,0,10.7145,1.7857,,,1.8
0,0,0.1,20.8,,285,0,0,,,21.78
,,1,16,,3,7.857,0.42855,,,5.04
0,0,0.3,17.6,,3,2.143,0,,,0.36
0,0,1.2,18.4,,0,8.5715,3.92855,,,7.56
0,0,0,21.6,,114,0,0.07145,,,17.1
0,0,0,18.4,,0,0,0,,,4.14
0,0,0.4,15.2,6,108,2.857,0,,21.9,99.18
0,0,0,16,,0,4.2855,0,,,2.34
0,0,1,20.8,,105,7.143,0,,,64.8
0,0,0,24,2,0,0,0,,7.3,4.86
0,0,0,19.2,10,102,0,0,,36.5,0.72
0,0,0,24.8,6,108,0,0,,21.9,0.72
0,0,0,18.4,,0,0.7145,4.57145,,,0.54
0,0,0,20.8,,0,0,0,,,52.2
0,0,0.6,20,4,0,4.2855,0,,14.6,35.64
0,0,0.9,12,6,120,7.143,0.14285,,21.9,21.06
,,0,18.4,2,0,0,0.2857,,7.3,29.16
0,0,0.5,16,,0,3.5715,0,,,13.32
0,0,0,16.8,,0,0,0,,,4.68
0,0,0.1,36,8,0,0.7145,8,,29.2,0.18
0,0,0,25.6,,0,0,0.07145,,,7.74
0,0,0,12.8,,0,1.4285,0.7143,,,0.18
50,50,0.3,18.4,,0,6.4285,1,,,1.26
0,0,0,21.6,,0,4.2855,0,,,1.26
0,0,0,13.6,,0,0.7145,0,,,68.58
0,0,0,32,,291,0,0,,,0.18
0,0,0,19.2,,318,0,0.07145,,,1.98
0,0,0,40.8,,294,0,0,,,1.98
0,0,0,20,8,114,0,0,,29.2,3.24
0,0,0,16.8,4,117,0,0,,14.6,147.6
0,0,0,22.4,4,315,0,0,,14.6,2.34
0,0,0,31.2,2,315,0,0,,7.3,8.28
0,0,3.1,26.4,,117,27.857,3.85715,,,16.74
10,10,0,24.8,2,0,1.4285,0.7143,,7.3,48.06
0,0,0.1,29.6,4,327,0.7145,0,,14.6,2.88
,,0.1,21.6,,0,0,0,0.188562,,382.68
300,300,42.2,16,4,0,7.857,2.92855,2.498562,14.6,41.22
0,0,0,20.8,,0,0,0,0.094281,,1.98
100,100,1.2,203.2,,282,12.857,0.07145,1.037157,,12.06
0,0,0.1,28.8,8,108,1.4285,0.2857,0.188562,29.2,47.34
150,150,10,58.4,8,120,92.857,0,0.518562,29.2,142.38
20,20,0.3,307.2,12,342,7.143,0.64285,0.235719,43.8,5.58
490,490,10.9,29.6,4,114,21.4285,4.2143,2.781438,14.6,2.52
0,0,0.1,22.4,,0,25,0,0.801438,,1.08
30,30,5.3,14.4,8,111,42.143,2.92855,0.895719,29.2,21.96
0,0,3.8,28,,336,1.4285,0.42855,1.414281,,3.96
20,20,1.4,17.6,4,0,3.5715,2.92855,0.141438,14.6,0.18
120,120,6,28.8,6,0,1.4285,0.2857,0.518562,21.9,18.54
,,,24.8,,,0.7145,0,0.188562,,41.76
,,,24,6,,5.7145,0.07145,0.188562,21.9,54.54
,,,19.2,2,,2.857,0,0.707157,7.3,9.36
0,0,0,6.4,,0,0,0,0.235719,,2.34
30,30,0.7,10.4,6,0,14.2855,0,1.697157,21.9,0.18
,,0.5,15.2,,0,0,0,0.047157,,79.74
,,0.6,13.6,,0,3.5715,0,0.235719,,2.52
,,1.5,21.6,10,0,0,0.07145,0.33,36.5,6.3
0,0,0.2,28.8,12,0,0,0,0.094281,43.8,68.4
50,50,2.9,27.2,8,3,0,1.14285,0.33,29.2,160.2
,,0.7,16,,0,0,0,0.518562,,44.46
10,10,0.6,15.2,,3,0.7145,0.7143,0.235719,,2.16
20,20,2.4,16,,0,0,2.5,0.518562,,1.8
20,20,1.9,15.2,,0,0,0,0.518562,,11.16
160,160,7.5,23.2,,0,0,0,0.518562,,21.06
30,30,14.1,130.4,10,3,0,0,2.781438,36.5,12.78
0,0,1.4,16,6,0,0,0.5,0.471438,21.9,287.28
10,10,0.8,11.2,98,0,0,0,0.094281,357.7,39.24
230,230,17.8,34.4,12,0,0,0.07145,1.697157,43.8,4.86
0,0,0.5,31.2,6,0,1.4285,0.2857,0.424281,21.9,11.88
30,30,3.5,12,10,0,0,0,0.235719,36.5,8.64
60,60,0.8,35.2,6,15,0,0.07145,0.801438,21.9,1.98
40,40,2.5,23.2,22,3,1.4285,0,0.518562,80.3,0.72
180,180,1,12.8,,0,0,0,0.518562,,6.3
60,60,0,20.8,,0,0,0,0.094281,,4.68
0,0,0.4,12.8,,0,0.7145,0,0.094281,,8.28
20,20,0.1,28,2,0,0,0,0.141438,7.3,1.08
10,10,4,20,,0,0,0,0.424281,,303.3
30,30,4.9,26.4,60,0,0,0.07145,0.33,219,12.6
0,0,1.2,18.4,,0,1.4285,0,0.188562,,27.36
40,40,4.6,25.6,6,0,0,0,0.471438,21.9,90.72
70,70,3.8,21.6,2,0,0,0,0.33,7.3,2.52
240,240,10.1,16,4,0,0,0,0.754281,14.6,0.72
10,10,1,25.6,6,0,0,0.2857,0.282843,21.9,3.96
90,90,4.8,16,6,0,2.857,8.5,1.461438,21.9,16.74
0,0,1.1,17.6,6,117,1.4285,0,0.424281,21.9,5.4
,,0,17.6,,0,1.4285,0,,,6.84
,,0,23.2,8,0,0,0,,29.2,30.78
,,0.3,17.6,,0,2.857,7.7857,,,12.06
0,0,0,28.8,8,114,0,0,,29.2,0.36
0,0,0,16,,300,0,0,,,17.1
0,0,0,16.8,2,0,0,0,,7.3,1.08
0,0,0.3,18.4,10,324,2.143,0,,36.5,9.36
,,0.2,18.4,8,3,1.4285,0,,29.2,0.9
0,0,1,19.2,2,0,11.4285,0.14285,,7.3,14.22
30,30,0.3,18.4,20,0,4.2855,5.2857,,73,50.22
0,0,0.9,18.4,,0,20,2.57145,,,0.18
0,0,0,20.8,,117,0,0,,,48.6
70,70,4.6,33.6,,327,11.4285,0.07145,,,3.24
0,0,0,18.4,6,0,0,0.5,,21.9,0.18
0,0,0,29.6,,276,0,0,,,15.12
0,0,0,16,,282,0,2.57145,,,2.7
0,0,0,23.2,,549,0,0,,,21.06
0,0,0,36,,288,0,0,,,2.7
0,0,0.5,14.4,,252,5,2.35715,,,28.98
0,0,0,18.4,6,0,0.7145,0,,21.9,0.54
0,0,0.3,28,6,0,2.143,0.85715,,21.9,10.8
0,0,0,16.8,6,309,0,0,,21.9,21.24
770,770,42.9,12,,306,374.2855,7.35715,,,3.78
180,180,1.9,15.2,,309,57.857,0.14285,,,6.3
10,10,0.3,23.2,10,0,2.857,0,,36.5,3.24
0,0,2.9,20,8,282,22.857,0.14285,,29.2,7.02
0,0,0,15.2,6,0,0,0,,21.9,4.5
,,0,21.6,,0,0,0.2143,,,52.2
0,0,0,22.4,6,0,0,0.14285,,21.9,9.72
0,0,0,21.6,,0,0,0,,,2.52
0,0,0.1,25.6,,0,0.7145,0.85715,,,7.2
0,0,0.4,14.4,6,120,2.857,0,,21.9,0.18
0,0,0.5,17.6,8,120,3.5715,0,,29.2,17.64
0,0,0,20,,0,0,0,,,27
0,0,0,20,6,117,0,0,,21.9,2.7
0,0,0,16,,0,0,0,,,185.04
0,0,0,13.6,,0,0,0,,,14.94
0,0,0.2,22.4,12,123,3.5715,0.2857,,43.8,0.72
0,0,0,18.4,14,117,0,0,,51.1,0.9
0,0,0,22.4,6,114,0.7145,0,,21.9,1.8
,,0,16,6,0,0,0.92855,,21.9,7.02
0,0,0.9,26.4,,0,6.4285,0,,,10.62
0,0,0,15.2,,0,0,0.14285,,,1.44
10,10,0,11.2,,0,7.143,0.14285,,,0.72
0,0,0,16,,0,0,0,,,0.54
0,0,0,15.2,6,105,0,0.07145,,21.9,0.18
200,200,0.1,21.6,4,120,15,0,,14.6,2.52
0,0,0,25.6,6,111,0,7.64285,,21.9,7.56
30,30,4.3,21.6,,111,67.857,0.64285,,,0.72
0,0,0.2,23.2,6,114,2.857,0,,21.9,5.76
0,0,0,20,8,99,0,0,,29.2,0.54
0,0,1.3,24.8,10,108,12.857,4.5,,36.5,63.9
0,0,0,29.6,10,333,0,0,,36.5,0.18
10,10,0.1,24,6,330,1.4285,2.7143,,21.9,0.36
0,0,0,32.8,8,0,0,0,,29.2,28.44
0,0,0.1,22.4,18,102,0.7145,12.42855,,65.7,6.48
,,0,22.4,8,120,0,0,,29.2,303.48
90,90,0.9,9.6,2,117,14.2855,12.2143,,7.3,2.16
20,20,0.2,17.6,,0,10,0,,,0.9
0,0,0,13.6,,300,1.4285,0.07145,,,0.18
0,0,0,16,,0,0,0.14285,,,29.52
0,0,0,24,2,0,0,0.42855,,7.3,0.72
0,0,0,20.8,,0,0.7145,0.14285,,,1.26
0,0,1.3,20.8,,117,10.7145,3.7857,,,0.54
110,110,0,14.4,,117,9.2855,0,,,4.32
0,0,0,18.4,,102,0,0,,,3.06
0,0,0,17.6,,117,1.4285,0,,,0.36
0,0,0,16.8,2,111,0,0,,7.3,11.88
0,0,0,13.6,6,111,4.2855,0,,21.9,0.18
0,0,0,27.2,20,276,2.857,0,,73,0.18
0,0,0,28,6,318,0.7145,0.5,,21.9,11.34
0,0,0.2,28,,303,1.4285,0,,,0.72
0,0,0.8,16.8,4,0,6.4285,7.57145,,14.6,2.7
0,0,0,18.4,8,120,0,3.14285,,29.2,16.2
130,130,4.5,24,10,291,13.5715,0.57145,0.895719,36.5,18.72
0,0,0.1,39.2,,0,0,0,0.094281,,103.32
110,110,13.4,336.8,6,0,36.4285,0.14285,1.697157,21.9,32.58
130,130,5.6,132,,114,37.857,0,0.99,,14.76
0,0,0.3,28.8,10,111,0,1.57145,0.047157,36.5,3.06
0,0,0.6,21.6,38,114,2.143,0.07145,0.282843,138.7,0.36
0,0,0.1,28,6,111,0,0.14285,0.094281,21.9,0.36
0,0,6.5,22.4,,117,35,0,2.545719,,28.8
20,20,2.9,10.4,16,105,7.857,0,0.942843,58.4,0.36
,,,27.2,10,,1.4285,0.2143,0.33,36.5,3.42
,,,27.2,,,2.857,0,1.178562,,0.72
0,0,0,8,10,0,0,0,0.424281,36.5,1.8
,,0.2,0,6,0,0,0,0.047157,21.9,0.9
,,0.6,12.8,6,0,0,0.14285,0.33,21.9,462.78
0,0,0.1,14.4,,0,0,0,0.047157,,42.12
0,0,0.3,16.8,6,0,0,0.07145,0.047157,21.9,18.36
,,0.1,15.2,40,0,0,0,0.047157,146,2.34
,,0.1,21.6,6,0,0,0,0.047157,21.9,6.66
,,0.2,24,6,0,0.7145,0.07145,0.141438,21.9,1.62
0,0,0.3,20.8,,0,0,0,0.094281,,20.88
0,0,0.3,29.6,4,0,0,0,0.047157,14.6,64.62
10,10,3.6,15.2,22,0,0,1.2143,0.471438,80.3,11.34
,,0.3,13.6,,0,0,0,0.377157,,55.98
,,3.2,21.6,2,3,0,0.35715,0.377157,7.3,10.8
,,0.6,24.8,8,3,0,0,0.094281,29.2,594.36
0,0,0.5,30.4,,0,0,0,0.094281,,31.68
0,0,0.6,18.4,,0,0,0,0.235719,,1.08
0,0,0.4,19.2,6,3,0,0,0.141438,21.9,9
0,0,2.1,140,8,0,0,0,0.942843,29.2,44.1
40,40,1,23.2,4,0,0,0,0.848562,14.6,4.5
0,0,0.2,20.8,6,0,0,0.07145,0.094281,21.9,46.8
70,70,2.5,21.6,6,0,0,3.85715,0.66,21.9,4.68
120,120,4.7,21.6,6,0,0,1.2857,0.471438,21.9,3.06
210,210,16.8,216,8,3,0,0.14285,5.515719,29.2,2.88
0,0,0.9,25.6,,0,0,0.35715,0.377157,,13.14
0,0,0.1,10.4,,0,0.7145,0,0.047157,,16.2
40,40,0,25.6,6,0,0,0,0.141438,21.9,3.42
0,0,0,15.2,,0,0,0,0.094281,,0.18
0,0,0.4,28,,0,0,0.07145,0.282843,,3.06
10,10,2.8,25.6,2,3,67.143,1.07145,0.377157,7.3,22.14
0,0,0.8,12.8,24,111,2.143,0,0.33,87.6,4.86
10,10,1.6,10.4,8,0,2.143,2.35715,0.094281,29.2,26.1
70,70,0.1,16.8,,0,0,0,0.235719,,0.54
10,10,0.1,13.6,,0,0,0,0.047157,,18.72
30,30,0.2,14.4,6,0,0,0.07145,0.141438,21.9,5.94
10,10,1.1,14.4,10,0,0,1.2143,0.235719,36.5,63.54
120,120,0.1,16,16,0,0,0,0.141438,58.4,4.32
40,40,3.5,14.4,,0,0,0,2.027157,,11.88
160,160,2.9,25.6,,0,0,0.2143,0.235719,,3.42
130,130,8.1,19.2,,0,0,0.07145,0.754281,,18.18
820,820,30.6,51.2,2,9,0,10.57145,5.798562,7.3,3.06
230,230,0.9,12,16,120,2.143,0,0.99,58.4,2.52
10,10,0.4,17.6,6,117,2.143,0,0.047157,21.9,300.6
120,120,8.1,19.2,6,0,0,0,1.65,21.9,6.3
70,70,4.4,18.4,8,114,0.7145,0.07145,2.357157,29.2,9.18
150,150,12.6,17.6,6,0,0,0,0.518562,21.9,301.86
480,480,17.9,13.6,18,0,0,3.42855,2.215719,65.7,14.58
0,0,0.6,19.2,6,0,2.857,0,0.141438,21.9,14.94
60,60,2.7,18.4,6,0,0,0,0.20625,21.9,2.7
0,0,0,16.8,6,0,0,0,0.047157,21.9,0.18
,,0.8,12.8,4,0,0,0,1.225719,14.6,0.36
,,2.3,13.6,98,0,0,0,0.5775,357.7,1.26
,,0,26.4,20,0,0,0.5,0.282843,73,0.54
0,0,1.1,14.4,,0,0,0.14285,0.094281,,2.52
0,0,0.3,28,,0,0,0,0.141438,,4.14
10,10,1,23.2,6,0,0,0,0.33,21.9,2.88
0,0,0,14.4,10,0,0,0,0.094281,36.5,3.96
80,80,12.4,20.8,6,0,0,0.07145,2.687157,21.9,30.42
0,0,0.1,25.6,,120,0,0,0.094281,,9.54
0,0,0.3,16,8,0,0,0,0.282843,29.2,1.98
20,20,0.6,19.2,6,0,0,0,0.094281,21.9,3.24
0,0,0,11.2,8,105,0,0,0.094281,29.2,9.9
20,20,0.5,18.4,6,117,0,0,0.895719,21.9,1.44
20,20,3.1,31.2,6,0,0,0,0.565719,21.9,8.46
60,60,4.6,27.2,12,108,3.5715,0.07145,1.461438,43.8,70.2
0,0,0,8,,102,0,0,0.047157,,1.8
340,340,4.8,16,,0,0,0,1.414281,,3.06
0,0,0.1,19.2,,102,0,0,0.047157,,5.76
50,50,4.2,14.4,2,0,5,0,1.697157,7.3,6.66
0,0,0.1,20.8,6,0,0,0,0.235719,21.9,18.36
240,240,9.7,26.4,8,3,0,4.5,3.135,29.2,3.96
30,30,4.6,251.2,8,3,0,0,0.707157,29.2,15.48
60,60,9.4,29.6,6,0,17.857,1.85715,1.32,21.9,24.3
220,220,5.7,39.2,8,330,22.5,0,0.70125,29.2,4.14
0,0,0,21.6,16,303,0.7145,0,0.612843,58.4,1.26
0,0,0.3,18.4,6,303,0,0,0.094281,21.9,162
20,20,2.2,20.8,6,306,2.143,0,1.414281,21.9,105.66
20,20,8.1,34.4,98,3,0,3.375,1.2375,357.7,3.96
90,90,28.8,17.6,24,117,65,0.2143,3.818562,87.6,11.34
60,60,1.2,16,6,117,2.143,0,0.377157,21.9,3.24
110,110,6.7,24,34,327,11.4285,0.07145,2.64,124.1,3.06
420,420,8.2,28,6,333,32.857,2.92855,1.508562,21.9,6.48
100,100,2.2,16,10,321,0,1,0.99,36.5,8.28
1040,1040,42,212.8,14,21,0,0.0625,4.125,51.1,13.5
200,200,11.4,23.2,,3,0,0,1.791438,,29.88
50,50,2.9,296.8,,354,0,0,0.99,,56.16
0,0,1.4,21.6,,120,5.7145,0,0.282843,,14.76
60,60,1.9,20.8,,3,0,0.8125,0.5775,,44.46
520,520,15.7,32.8,6,3,0,0.375,1.44375,21.9,30.96
30,30,4.7,19.2,100,3,0,0.14285,0.235719,365,0.36
140,140,14.5,17.6,8,0,0,0.25,1.36125,29.2,7.02
10,10,1.3,26.4,6,3,0,0.4375,0.5775,21.9,22.86
0,0,0.5,22.4,52,0,0,0,0.282843,189.8,3.96
0,0,0.9,24.8,6,324,0,0,1.838562,21.9,123.84
90,90,7,29.6,2,3,8.5715,1.64285,1.225719,7.3,373.14
250,250,10.4,16,4,0,15,0.125,1.44375,14.6,2.34
,,0,16,,0,0,0,0.047157,,0.18
0,0,0,24,,0,0,0,0.047157,,0.18
0,0,0,18.4,,0,0,0,0.047157,,0.18
0,0,0,20,,0,0,0,0.094281,,0.18
,,0.2,0,,0,0,0,0.0825,,1.8
10,10,2.8,16.8,,0,3.5715,0,0.518562,,7.2
0,0,1,20,6,0,0,0.07145,0.282843,21.9,8.82
0,0,0.1,20,24,0,2.857,0,0.235719,87.6,1.26
,,0.4,20.8,,0,10.7145,0.35715,0.518562,,0.54
,,1,12.8,6,0,0,0.14285,0.565719,21.9,0.18
,,1.5,24.8,6,0,0,0,0.282843,21.9,9.72
,,1.1,8.8,,0,0,1.64285,0.518562,,18.9
,,1,23.2,,0,0,0,0.518562,,0.54
0,0,0,13.6,,0,0,0,0.047157,,0.18
0,0,0.2,21.6,,0,0.7145,0,0.282843,,25.74
180,180,3.1,246.4,,3,0,0.7143,1.461438,,1.44
0,0,0.5,14.4,6,0,0,0.07145,0.377157,21.9,0.72
0,0,1.2,12,14,3,7.857,0,1.272843,51.1,0.18
140,140,23.7,24.8,,0,8.5715,9.64285,0.518562,,340.74
200,200,14.6,200,12,0,0,0.7143,0.942843,43.8,5.4
0,0,0.1,30.4,6,0,0,0,0.141438,21.9,0.54
350,350,16.5,12,6,0,0,0,1.791438,21.9,23.76
600,600,29.3,34.4,22,0,0,0.2143,3.252843,80.3,3.96
0,0,0.8,18.4,2,0,0,0.07145,0.377157,7.3,1.62
40,40,2.4,18.4,8,0,1.4285,0,0.895719,29.2,0.54
10,10,0.9,10.4,8,0,0.7145,0,0.235719,29.2,0.72
50,50,6.3,20,,0,0,0,0.188562,,1.8
10,10,0.4,24,6,0,0,0,0.28875,21.9,36.54
20,20,0.4,16,6,0,1.25,0,0.165,21.9,4.86
0,0,1.3,15.2,22,0,0,0,0.282843,80.3,31.14
0,0,2.4,19.2,,0,0,0,0.61875,,119.52
10,10,1,13.6,2,0,0,0.1875,0.4125,7.3,0.18
10,10,0.9,14.4,8,0,0,0,0.471438,29.2,17.1
10,10,2.1,15.2,6,0,1.875,0,0.37125,21.9,15.66
50,50,4.3,12,,123,2.143,0.2857,0.848562,,3.24
50,50,3.1,17.6,28,0,0,0.14285,0.33,102.2,1.8
110,110,2.3,12,6,0,0,0.14285,0.424281,21.9,3.06
0,0,0.6,13.6,14,0,0,0,0.188562,51.1,0.18
200,200,5.5,22.4,6,0,0,0,0.895719,21.9,10.08
360,360,22.5,17.6,34,6,0,1.875,2.10375,124.1,1.26
30,30,1.9,38.4,6,9,0,0.14285,0.895719,21.9,5.04
60,60,8.2,15.2,8,0,43.5715,0.7143,0.99,29.2,0.72
10,10,2.4,16,32,0,2.857,0,0.235719,116.8,24.48
10,10,3.1,28.8,14,3,7.5,0,0.53625,51.1,130.68
10,10,0,19.2,6,0,1.4285,0,0.377157,21.9,0.54
20,20,0.3,26.4,12,120,0,0,0.188562,43.8,0.54
130,130,5.4,60.8,6,171,30.7145,0,1.65,21.9,0.54
450,450,18.1,262.4,8,333,0,0,2.262843,29.2,49.32
200,200,15.7,19.2,10,6,0,0.0625,2.7225,36.5,0.36
390,390,12.3,26.4,60,120,15,0.07145,1.461438,219,0.9
0,0,0.6,42.4,6,0,0,0.07145,0.424281,21.9,31.86
160,160,4.6,19.2,,0,0,0,0.612843,,4.32
950,950,30.1,234.4,4,117,23.5715,0.14285,3.017157,14.6,16.74
660,660,27.3,20.8,6,0,0,1.42855,3.158562,21.9,3.06
20,20,2.2,18.4,6,0,0,0.14285,0.377157,21.9,0.18
180,180,24.4,25.6,12,0,0,9.75,3.17625,43.8,22.5
10,10,1.3,26.4,36,0,0,0,0.235719,131.4,123.12
